country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Hungary,2006,4.2643910048554003,15600.02425,65.97088077964037,0.004731221908652938,4900.32225,3124.275,8285.07575,8285.07575,3133.283,3077.33375,1104.33175,7314.9485,300.8249117186789,255.40962257455377,128.85525877108188,33.032809,24.316299,115.577,3278039.992,2413049.419,11.469411000000001,25.694,18.543,3.916,6.538,7.475,10.217201999999999,42.018,12.469463,51.28,-2.252261,-9.262,-8.624,-7.462,3.497501279686156,3.1911468662412097,2.4396835784714024,19.3945719939768,12.78038461538462,16.52674884615384,8,Europe,74.14634,77.56097,80.67633,85.78432,82.77512,78.84615,7.996855131547262,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,5.25
Hungary,2007,3.4571521318481744,16509.68975,65.464744779097,0.0055737195915927466,4954.60725,3457.725,8603.93075,8603.93075,3662.72175,3087.90925,1155.1275,7905.759,307.60069628975793,262.65647561419786,142.51076469895438,33.112807999999994,25.701369,139.966,3289569.64,2553285.218,13.904826,24.181,17.023,7.967,7.374,7.4,11.492666,44.716,12.785953,49.748,-1.293287,-5.032,-10.334,-7.383,3.4999201561781823,3.246544258964949,2.632235974123276,20.4544214723748,17.45256704980844,19.614428735632167,7.5,Europe,73.30097,74.75728,71.98067,85.92233,81.81818,80.76923,7.218835794661393,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,4.25
Hungary,2008,5.1456895823090374,17929.1435,66.89151149374615,0.006003060189243551,5079.1759999999995,3920.7,9303.34925,9303.34925,3530.591,3323.8452500000003,1771.3585,8625.79425,316.92245924614673,251.84055289702,129.71832504726302,33.463237,27.217365,158.136,3331332.703,2709543.554,15.742787,24.51,17.417,6.051,3.502,7.816,12.19628,44.811,13.180198,48.426,-983.918,-3.615,-11.488,-7.265,3.5104474332583955,3.303855188716808,2.7563822921181846,24.6722674728587,32.58267175572519,33.70876145038169,10,Europe,70.87379,75.24272,71.15385,85.92233,81.25,76.44231,19.350306201431252,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2009,6.5701627290388922,20942.54575,78.67534921719536,0.005048667909107818,4831.3857499999995,4305.85,9475.22175,9475.22175,3207.27325,3297.48075,4962.57025,11467.324,433.41180660983656,245.84961432087914,121.22009403186847,31.221349999999997,26.458264,130.76,3112486.292,2637649.686,13.035623,20.148,19.538,4.201,5.555,10.031,12.093519,45.708,13.298474,50.262,-1.204955,-4.554,-1.044,-7.99e-4,3.4411021556642503,3.2755685480688714,2.5676858406430423,22.8122470920043,31.598494208494223,33.634777606177614,6.25,Europe,70.33493,72.72727,63.98104,81.81818,72.51185,74.88152,18.931063422626863,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2010,5.082177195665798,21901.247000000003,81.6267004945764,0.0047556995409826575,4903.00925,4438,9624.5365,9624.5365,3464.7775,3223.0855,5588.8475,12276.710500000001,450.2096437788504,245.2562857837003,127.0597888618434,31.42875,27.268875,131.136,3138481.126,2723075.195,13.095223,20.488,20.877,4.867,4.673,11.171,12.199549999999999,44.738,13.416291,49.2,-1.216741,-4.462,2.56e-4,1.9600000000000002e-4,3.4477230790990885,3.30574594188111,2.572247507215211,19.030421370741,22.49457831325302,26.361271485943774,5.75,Europe,68.57143,72.2488,69.19431,81.33971,72.98578,73.45972,13.378838611878779,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Hungary,2011,6.0071608760381086,22571.5775,80.81026816625891,0.004898265897390498,3801.4425,4632.125,8645.84,8645.84,5930.2965,2327.81675,5667.62425,13925.7375,490.84778616990025,291.078056490927,209.02827648130724,32.000465,28.370786,141.11,3204532.846,2841056.079,14.130741,20.266,20.953,3.921,4.07,11.028,12.513776,44.108,14.001014,49.35,-1.487238,-5.242,6.61e-4,4.6899999999999996e-4,3.465750433944149,3.3453599537594982,2.648352636935011,15.4416476477897,24.20257936507937,30.077896825396813,7,Europe,68.72038,72.03792,70.14218,80.56872,72.76995,73.23943,16.473578599463597,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Hungary,2012,5.6209238908143062,22523.60225,78.34568844047365,0.004491438802266149,3660.488,4738.3,8555.72825,8555.72825,6705.2505,2148.86925,5113.75375,13967.874,484.18981881888925,306.92391967118607,232.43437224091988,31.529485,28.84793,128.154,3174535.34,2904543.899,12.90311,19.229,20.936,5.668,4.992,11.003,13.567950999999999,47.033,14.241938,49.369,-673.987,-2.336,1.993,1.555,3.4509231397730824,3.3620382399466475,2.55746836758256,15.3553505043406,17.815490196078425,24.584285490196052,5.75,Europe,67.29858,70.61611,68.72038,79.14692,68.07512,70.89202,8.253442055089712,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2013,3.2291803878938601,23476.365,79.12321438734146,0.0044486598531117095,4711.385,5049.4,9903.130000000001,9903.130000000001,7664.70975,1924.85475,3983.6705,13573.235,448.10460448314075,316.58834518359606,253.04149902376423,32.148404,30.290327,135.409,3244364.113,3056850.035,13.665259,20.811,24.424,1.721,4.16e-4,10.178,14.406342,47.561,15.194728,50.164,-788.386,-2.603,4.699,3.471,3.470362807149698,3.4108284206229995,2.614856772731334,14.7480563814251,14.22903100775193,18.533330620155034,3,Europe,65.87678,70.61611,70.61611,77.72512,67.60564,70.42254,5.3658361303473185,46388.88894758,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
Hungary,2014,0.82739693671410608,25456.205,80.19274806301817,0.004204494091682991,6026.54875,5578.625,11794.3175,11794.3175,8263.82425,1762.0617499999998,3636.001,13661.8875,417.8687399309383,306.65633496917866,252.7611083284232,33.49705599999999,32.694207999999996,140.559,3391420.067,3310135.466,14.230919,23.311,24.629,-2.22e-4,-9.270000000000001e-4,7.726,15.507106,47.431,16.417385,50.215,-910.279,-2.784,1.701,1.21,3.5114575543722797,3.4871979368323913,2.655416991885732,15.1993160704062,14.131210937500002,18.281921875000005,2.1,Europe,60.57692,72.11539,68.57143,75.48077,71.15385,66.00985,10.64798984067934,41900.607901203104,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,0.125
Hungary,2015,0.43615457316340167,26439.233,78.14416190920727,0.003548524764588188,6799.00475,6488.625,13523.1665,13523.1665,7339.972250000001,1890.40275,3685.6915,12916.0665,371.3092066385467,265.353481899948,211.0084577914219,34.785204,34.785204,124.53,3529342.938,3529342.938,12.634917,23.169,25.661,-7.000000000000001e-5,8.89e-4,6.814,16.914669,48.626,17.61537,50.64,-700.701,-2.014,2.938,2.36,3.549192123955217,3.549192123955217,2.536464171764367,15.1671320364852,16.721011673151743,23.99266614785993,1.35,Europe,61.53846,70.67308,70,74.51923,66.34615,66.50246,6.978627732308952,33019.4543256273,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.375
Hungary,2016,1.1054718838134439,27104.422,76.26735293082173,0.003539038228428289,7796.421,7781.025,15792.113249999999,15792.113249999999,6703.528249999999,1325.46575,3283.31475,11312.30875,315.1383181828984,223.6717297749305,186.74690244787985,35.550478000000005,35.896328999999994,127.507,3616528.789,3651712.004,12.971259,21.173,25.838,4.19e-4,1.844,5.115,16.293154,45.389,16.943721,47.202,-650.566,-1.812,5.765,4.521,3.5709536020097694,3.580635033998295,2.562736063779261,16.8747552354366,15.863488372093013,23.590334883720946,0.9,Europe,60.57692,69.23077,67.14286,71.63461,66.82692,59.60591,6.953982291032877,25824.253667337,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,0,EM,0.625
Hungary,2017,-2.1436798326168964,27948.43475,74.41876713027989,0.003702872351133123,8608.69575,8545.1,17275.2615,17275.2615,6966.79075,771.3317499999999,2935.05075,10673.17325,274.8323036451885,199.2552713939751,179.393616686255,37.087258,38.835221,141.511,3785186.569,3963586.548,14.442803,22.668,25.192,2.408,2.14,4.156,17.28836,44.517,18.242247,46.973,-953.887,-2.456,3.316,2.343,3.613273460486113,3.659327592598305,2.6701962282004854,17.0302284164738,11.090891472868222,14.76677790697675,0.9,Europe,59.13462,70.19231,74.7619,73.07692,70.19231,58.12808,13.06030124736597,27874.4568024484,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,1.375
Hungary,2018,-2.9252481511616963,29666.12425,72.23712479373214,0.003657519300808143,9973.742,9196.975,19226.360500000003,19226.360500000003,7100.7675,627.16125,2711.83475,10439.76375,244.70984643054834,181.14397058446073,166.44320370410955,38.976483,42.661805,157.883,3986140.622,4363039.988,16.146749,27.063,27.21,2.849,2.749,3.708,18.993557,44.521,19.910169999999997,46.67,-916.613,-2.149,-2.5e-5,-1.6e-5,3.662958464252028,3.753304023446747,2.781718729095441,15.9984757412173,16.569101562499988,16.331809375,0.9,Europe,59.61538,70.19231,73.33334,73.07692,72.11539,58.62069,12.887604553814045,30068.2704060416,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,2.375
Hungary,2019,-2.60812758230893,30735.35775,68.01978545822728,0.003418770481456467,10885.9805,9175.225,20103.7945,20103.7945,7224.244,637.4665,2769.8525,10631.56325,227.23466431089815,168.03296978710662,154.4080227562038,40.897163,46.786714,160.957,4184709.199,4787344.111,16.469607,28.474,27.783,3.371,4.033,3.418,20.587567,44.003,21.545617999999997,46.051,-958.051,-2.048,-1.362,-8.46e-4,3.711060696339763,3.8455992737306337,2.801516682338373,NA,15.383007812499997,15.049324218750007,0.9,Europe,NA,NA,NA,NA,NA,NA,8.550388557982368,30288.204374707002,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,1.625
India,2004,4.910128303812022,24766.774,85.65422392265219,0.022344589592561595,15325.50325,6916.8975,22857.67325,22857.67325,2.37875,9.7595,1896.9625,1909.10075,58.88269157362521,0.37438193400403624,0.07336815648978241,50.283623,32.422104,721.589,44513.615,28701.692,638.787,32.818,32.476,3.824,4.233,NA,6.126846,18.897,9.064960999999998,27.959,-2.938115,-9.062,-2.47,-3.42e-4,3.9176794376097943,3.4788404124127132,6.459571065476297,34.0676636632917,15.456793893129769,18.886297709923657,6,Asia,40.97561,52.21675,13.1068,38.42365,55.02392,61.53846,0.7867207004241319,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,2.25
India,2005,4.8551451724575276,27594.6125,83.80748844894288,0.022689430316246623,17762.71875,7295.5925,25687.03125,25687.03125,2.3409999999999997,9.605,1895.635,1907.58125,51.648815845306316,0.32344454742781165,0.0633838678661064,54.952315000000006,36.933688000000004,834.218,47884.141,32183.137,726.918,34.65,33.463,4.404,4.882,NA,7.040443,19.062,9.761839,26.431,-2.7213960000000004,-7.368,-9.901,-1.187,4.006465809170591,3.6091240884870532,6.588813678874878,35.9335681932562,12.779846153846155,14.031134999999999,6.25,Asia,44.39024,52.45098,17.47573,45.09804,56.9378,61.53846,0.811513073436933,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,4.25
India,2006,2.5706067020181722,30277.0065,80.19708614576119,0.02224029476553012,20081.000500000002,7372.7675,28236.5805,28236.5805,4.56325,18.7225,2017.14025,2040.4260000000002,47.510261412778,0.5421966146738941,0.10625291012360123,60.043164,42.947059,949.118,51517.692,36849.047,814.353,35.659,34.651,6.697,7.001,NA,8.734504999999999,20.338,11.449065000000001,26.659,-2.71456,-6.321,-9.565,-1.008,4.095063703577959,3.75996817111485,6.702393932932475,39.4983395125723,12.78038461538462,16.52674884615384,7.25,Asia,46.82927,53.65854,16.90821,45.09804,58.37321,59.13462,0.8221958557798642,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,EM,5.25
India,2007,5.6818440633242462,33401.4415,75.81898194168579,0.024503264555967994,21802.7075,8670.535,31383.2875,31383.2875,12.384,50.80825,1954.9615000000001,2018.154,40.467570504448126,1.2671167969390404,0.24832118516579288,65.928231,49.870896,1.2387000000000001,55719.83,42148.831,1.0468979999999999,38.114,36.843,6.204,6.283,NA,10.952530000000001,21.962,13.199281999999998,26.467,-2.246752,-4.505,-15.736,-1.27,4.188566741277295,3.9094375861100867,0.04583150593920763,43.9209428942821,17.45256704980844,19.614428735632167,7.75,Asia,40.29126,57.28156,13.52657,42.23301,56.45933,59.61538,1.800062856061851,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,4.25
India,2008,3.7717562497572512,37513.5165,73.17206237654662,0.022559008064163444,23776.468249999998,10137.7525,35060.35825,35060.35825,20.67825,113.34425,2319.1357500000004,2453.15825,43.57250633208172,2.3804808474510044,0.3672829419224662,68.493429,56.300599999999996,1.224096,57046.018,46890.995,1.019511,34.305,32.025,9.089,9.36,NA,11.095647000000001,19.708,16.152664,28.69,-5.057017,-8.982,-27.914,-2.28,4.226737813659591,4.030705192282463,0.01932310057691197,45.2283103406782,32.58267175572519,33.70876145038169,6.5,Asia,44.17476,54.85437,13.94231,40.29126,57.69231,60.09615,3.512750494232851,NA,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2009,4.8085921083291545,42560.79,75.26808173018833,0.020688249071682617,25380.053,13159.68,39817.528,39817.528,48.925000000000004,87.062,2607.275,2743.262,42.348471633247556,2.0992678103624205,0.7552683537542665,74.301571,64.7783,1.365373,61016.648,53196.112,1.121248,36.48,33.665,12.314,10.538,NA,11.995663,18.518,18.171645,28.052,-6.175982,-9.534,-38.437,-2.815,4.308132095510949,4.170970670731348,0.11444235066575516,50.2709520503202,31.598494208494223,33.634777606177614,4.75,Asia,38.75598,56.45933,10.42654,41.62679,54.9763,59.71564,1.4155646564829905,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2010,-1.9838592223024536,47734.675,70.95716631252608,0.02204830710002573,27705.86225,14486.4875,44870.01225,44870.01225,116.9625,102.88875,2644.81175,2864.66275,36.80136932626938,2.8243558681006973,1.5025783261306354,81.924894,77.8412,1.70846,66374.58,63066.019,1.384174,36.502,33.701,10.528,9.166,NA,14.65084,18.821,21.365301,27.447,-6.714461,-8.626,-47.867,-2.802,4.4058029007177,4.354670853997359,0.3251035718364138,43.3847617348911,22.49457831325302,26.361271485943774,6.25,Asia,38.57143,56.9378,11.37441,38.75598,54.02843,60.18958,0.8902610420369276,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2011,1.3179817992606109,53983.1315,67.43210795135796,0.020993228924098887,30166.59825,16405.5125,50558.80825,50558.80825,263.062,153.05825,3008.20275,3424.32325,39.1963587684989,4.763101325155986,3.0111270979919484,87.36330000000001,87.36330000000001,1.823052,69874.5,69874.5,1.458105,39.59,35.402,9.5,8.781,NA,16.853630000000003,19.291,24.147723999999997,27.641,-7.294094,-8.349,-78.2,-4.29,4.470075286008423,4.470075286008423,0.37713764745431094,48.3843778852168,24.20257936507937,30.077896825396813,8.5,Asia,35.54502,54.9763,10.90047,40.75829,52.58216,61.03286,2.6516501180408754,NA,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2012,2.4735195415282076,61632.825,67.15907924723386,0.018634789521758337,33009.25725,18943.184999999998,57678.149750000004,57678.149750000004,343.2765,234.8615,3376.53675,3954.6752500000002,39.769421490927705,5.813932206423767,3.4520932702199616,92.1302,99.4401,1.827637,72785.158,78560.161,1.443879,38.348,33.541,10,10.488,NA,19.703355,19.814,27.210645,27.364,-7.50729,-7.55,-87.843,-4.806,4.523202793964029,4.599555452833487,0.3673332419457857,44.8389100348776,17.815490196078425,24.584285490196052,8,Asia,36.96682,48.81517,10.90047,35.07109,52.58216,61.03286,2.2527930760461,NA,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2013,3.8659928627087115,69673.22899999999,67.04775808406082,0.01680545027396839,37270.4595,21440.225,65440.947,65440.947,346.62525,220.073,3665.58375,4232.282,37.675474828904925,5.04470771405579,3.0856334434798707,98.0137,112.3352,1.856721,76522.619,87703.899,1.449605,34.024,32.286,9.4,7.663,NA,22.018069999999998,19.6,29.881104999999998,26.6,-7.863035,-7,-32.257,-1.737,4.585107264818401,4.72148725875687,0.3712911055280024,46.5792127739105,14.22903100775193,18.533330620155034,7.75,Asia,36.96682,47.8673,12.32228,35.07109,53.05164,61.50235,3.939705198601864,276493.26709237404,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2014,6.6951760904358935,78209.4425,66.5977794348137,0.016324980191679713,43425.4795,23506.925,73267.852,73267.852,1015.04025,153.51525,3773.0355,4941.5905,39.634314675375926,9.372467508718346,8.141189496918502,105.27669999999999,124.67960000000001,2.039127,81256.839,96232.786,1.573881,34.268,32.954,5.8,5.272,NA,23.875362000000003,19.149,32.691542,26.22,-8.816180000000001,-7.071,-26.788,-1.314,4.65659212210094,4.825747246680964,0.453544543579304,47.6731165160931,14.131210937500002,18.281921875000005,8,Asia,41.82692,45.19231,13.80952,34.61538,54.80769,60.09852,1.0916811642770796,303454.87492727,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.125
India,2015,7.5564879082542902,87272.074,67.43270907665432,0.015487481010508479,50173.67275,26308.875,81916.42275,81916.42275,1369.73625,122.713,3863.20175,5355.65125,38.88833724105731,10.836939718426036,9.9458987777259,113.69489999999999,137.7187,2.1035880000000002,86779.904,105116.55,1.605605,32.117,31.067,4.9,5.259,NA,27.34252,19.854,37.262268,27.057,-9.919748,-7.203,-22.086,-1.05,4.733518544869214,4.925213198983425,0.4735006325957902,42.8559410359832,16.721011673151743,23.99266614785993,6.75,Asia,44.71154,56.25,17.14286,39.90385,55.76923,60.59113,1.6232439891320327,334310.993025188,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,EM,0.375
India,2016,6.232712016509244,97971.0315,68.19581590676954,0.014895504714154222,54924.20725,29830.575,92135.06475,92135.06475,1480.9185,126.66825,4228.3795,5835.96675,37.91639731101303,10.444524538272972,9.621558284448664,123.08189999999999,153.91670000000002,2.294118,92926.394,116206.558,1.732051,30.172,29.547,4.5,3.569,NA,30.957009999999997,20.113,41.912894,27.231,-10.955884,-7.118,-14.351,-6.26e-4,4.812849987448762,5.036411546978623,0.5493062554342092,41.254222699108,15.863488372093013,23.590334883720946,6.25,Asia,47.59615,55.76923,14.7619,41.34615,53.36538,61.57635,0.62497284814273,341145.194692363,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,YES,YES,NO,0,EM,0.625
India,2017,5.5216218759786369,108318.8625,67.74274174841298,0.015453396053219734,61881.24675,32667.05,102031.53675,102031.53675,1882.3695,185.61275,4219.34375,6287.32575,36.771642502471,12.094665843972793,11.00910324418217,131.7516,170.983,2.652755,98420.596,127727.092,1.981652,30.819,28.984,3.602,4.594,NA,33.951186,19.856,44.827016,26.217,-10.875831,-6.361,-48.662,-1.834,4.880918331560255,5.141564136355963,0.6839308402697866,44.1572934195377,11.090891472868222,14.76677790697675,6,Asia,48.55769,56.73077,18.09524,42.30769,52.88462,59.60591,1.2546557255104898,389350.14791213395,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,1.375
India,2018,4.6851865521908067,120203.404,67.28343528205626,0.014517253577687458,72180.10925000001,34131.505000000005,113441.67925,113441.67925,1790.291,230.64575,4740.78825,6761.72475,35.64197569584276,10.6526339343132,9.436868649598022,139.81429999999997,189.7124,2.713165,103365.747,140255.781,2.005863,31.699,29.591,3.428,2.465,NA,38.395872000000004,20.239,50.290201,26.509,-11.89433,-6.27,-57.183,-2.108,4.940315113552812,5.24550924117263,0.6960743920928704,NA,16.569101562499988,16.331809375,6.5,Asia,49.51923,63.94231,14.7619,46.63462,55.28846,60.09852,3.275856908977993,374425.187183508,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,2.375
India,2019,6.9937324244780745,133281.6785,68.43363924139629,0.01428612377342482,80102.92850000001,36163.55,126311.3635,126311.3635,1656.31925,295.6225,5018.3735,6970.315,34.26925468968552,9.596637880810329,8.143222540972523,145.6595,203.3985,2.8689299999999998,106507.229,148726.383,2.097782,29.668,28.812,4.762,6.668,NA,39.259582,19.302,55.974553,27.52,-16.714971000000002,-8.218,-24.55,-8.56e-4,4.981271706132498,5.315167108955999,0.7408805960909741,NA,15.383007812499997,15.049324218750007,5.15,Asia,NA,NA,NA,NA,NA,NA,1.0127722597733697,432378.38452396897,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,YES,NO,0,EM,1.625
Indonesia,2004,5.1344102312341304,1271733.9610000001,54.005960901785606,1.09840619059762e-4,41109.165,332143.5,644020.665,644020.665,299.86175,19471.721,607941.71375,627713.29625,251.38582511534287,7.918098394821169,0.12008825349823177,4837.157200000001,2497.0115,279.556,22159839.047,11439233.965,1.2806959999999998,27.358,23.999,6.06,6.385,9.86,438.80021,17.573,445.297685,17.833,-6.497474,-2.6000000000000003e-4,5.258,1.881,8.484082471778038,7.8228498957958,0.2474036801530617,28.1862969911652,15.456793893129769,18.886297709923657,9.75,Asia,17.07317,42.85714,4.368932,24.13793,24.88038,40.38462,330.51475562390067,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,EM,2.25
Indonesia,2005,-0.24573546701480767,1305584.5055,46.8480900610457,1.0179066129521776e-4,35571.89725,305054.625,630646.7722499999,630646.7722499999,686.36725,44569.725,629681.6410000001,674937.7332499999,223.68234906892167,14.998404334893246,0.22747022612693116,5112.516,3017.3938,310.815,23091989.56,13628832.874,1.403876,28.579,23.574,10.465,17.138,11.24,538.894002,17.86,526.114278,17.436,12.779724,4.24e-4,1.595,5.13e-4,8.539446929930513,8.01214875765474,0.3392369826149399,NA,12.779846153846155,14.031134999999999,9.75,Asia,19.5122,38.23529,7.281553,27.94118,23.92344,45.67308,341.875897809304,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,EM,4.25
Indonesia,2006,1.6581514216352375,1303802.9640000002,38.292422436381614,1.0921704187493357e-4,36448.03675,293916.75,635715.53675,635715.53675,1487.303,96579.0395,570021.08525,668087.42725,183.95311793186215,27.00186941296595,0.4095182950614529,5393.753,3631.8352999999997,396.293,24019723.239,16173465.629,1.7647899999999999,28.986,25.762,13.101,6.585,10.28,685.237413,18.868,671.708925,18.495,13.528488,3.72e-4,9.542,2.408,8.592996711030889,8.197493391776682,0.5680317031365865,NA,12.78038461538462,16.52674884615384,9.75,Asia,20.4878,42.43903,10.14493,41.17647,27.27273,45.19231,172.89321440422938,NA,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,EM,5.25
