country,yearQ,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt
Greece,2013Q1,306.699,162.8,1.2805,14.258,22.494,49.996,49.996,16.365,6.686,233.652,256.703
Greece,2013Q2,317.674,170.89999999999998,1.308,15.885,21.413,49.84,49.84,8.932,7.666,251.236,267.834
Greece,2013Q3,318.007,172.90000000000003,1.3505,15.92,20.507,48.918,48.918,7.628,8.467,252.994,269.089
Greece,2013Q4,320.498,177.4,1.3791,18.532,21.815,52.598,52.598,7.934,8.965,251.001,267.9
Greece,2014Q1,319.971,178.5,1.3788,12.227,22.427,47.07,47.07,21.75,3.528,247.623,272.901
Greece,2014Q2,322.055,181.00000000000003,1.3658,10.708,18.059,40.651,40.651,24.52,3.397,253.487,281.404
Greece,2014Q3,319.175,179,1.2583,10.002,18.253,40.122,40.122,24.383,2.918,251.752,279.053
Greece,2014Q4,319.629,178.90000000000003,1.2141,9.758,23.563,45.606,45.606,24.946,1.266,247.811,274.023
Greece,2015Q1,303.363,169.9,1.0759,8.943,22.989,44.289,44.289,24.877,0.822,233.375,259.074
Greece,2015Q2,301.98,169.00000000000003,1.1189,7.092,22.44,42.427,42.427,25.429,0.723,233.401,259.553
Greece,2015Q3,303.907,171.5,1.1203,6.003,23.178,40.924,40.924,20.631,0.65,241.702,262.983
Greece,2015Q4,311.729,175.9,1.0887,6.762,23.718,41.575,41.575,21.249,0.949,247.956,270.154
Greece,2016Q1,309.104,174.9,1.1385,5.41,21.96,40.21,40.21,22.241,0.841,245.811,268.894
Greece,2016Q2,315.274,178.4,1.1102,5.53,22.12,40.183,40.183,21.827,1.034,252.23,275.091
Greece,2016Q3,311.151,175.70000000000002,1.1161,5.236,21.674,39.303,39.303,20.212,1.025,250.61,271.848
Greece,2016Q4,315.01,178.5,1.0541,9.209,19.053,40.754,40.754,19.923,0.917,253.417,274.256
Greece,2017Q1,310.661,175.4,1.0691,9.096,17.236,38.986,38.986,20.63,0.755,250.29,271.675
Greece,2017Q2,309.09,173.8,1.1412,8.988,17.788,38.693,38.693,20.668,0.702,249.027,270.397
Greece,2017Q3,313.495,174.90000000000003,1.1806,10.335,16.985,39.28,39.28,18.42,0.761,255.035,274.215
Greece,2017Q4,317.485,176.2,1.1993,8.81,18.928,39.683,39.683,21.667,0.846,255.289,277.802
Greece,2018Q1,322.579,177.9,1.2321,8.186,16.576,36.704,36.704,24.409,1.321,260.145,285.875
Greece,2018Q2,323.401,177.5,1.1658,8.97,16.211,36.714,36.714,24.376,1.736,260.576,286.687
Greece,2018Q3,335.033,182.30000000000004,1.1576,6.892,16.146,34.45,34.45,23.632,2.38,274.571,300.583
Greece,2018Q4,334.723,181.20000000000002,1.145,6.597,18.204,36.363,36.363,23.144,1.345,273.871,298.36
Greece,2019Q1,337.415,182,1.1235,5.931,16.058,33.638,33.638,33.37,2.785,267.622,303.777
Greece,2019Q2,335.521,179.50000000000003,1.138,4.863,16.961,33.081,33.081,34.093,2.566,265.782,302.44
Greece,2019Q3,334.266,178.10000000000002,1.0889,3.916,18.319,33.556,33.556,33.449,3.15,264.112,300.71
Greece,2019Q4,331.063,176.6,1.1234,6.372,19.692,37.197,37.197,25.645,3.156,265.066,293.866
Ireland,2004Q1,44.993,30.3,1.2224,17.227,4.969,22.217,22.217,9.801,8.954,4.021,22.776
Ireland,2004Q2,46.936,30.9,1.2155,15.426,5.002,20.448,20.448,11.717,9.286,5.485,26.488
Ireland,2004Q3,45.966,29.799999999999997,1.2409,15.116,4.998,20.134,20.134,10.151,10.671,5.011,25.832
Ireland,2004Q4,44.056,28.199999999999996,1.3621,14.256,4.751,19.007,19.007,11.879,8.523,4.647,25.049
Ireland,2005Q1,45.051,28.300000000000004,1.2964,14.91,4.803,19.743,19.743,8.202,12.182,4.924,25.308
Ireland,2005Q2,46.357,28.499999999999996,1.2092,14.828,5.315,20.166,20.166,8.318,12.292,5.582,26.191
Ireland,2005Q3,46.175,27.700000000000003,1.2042,14.753,4.784,19.559,19.559,11.58,10.217,4.819,26.616
Ireland,2005Q4,44.379,26.1,1.1797,13.225,4.607,17.854,17.854,12.248,9.457,4.82,26.525
Ireland,2006Q1,46.404,26.60000000000001,1.2104,14.724,5.018,19.764,19.764,11.055,10.776,4.808,26.639
Ireland,2006Q2,46.59,26.200000000000003,1.2713,14.312,5.706,20.04,20.04,12.265,9.624,4.661,26.55
Ireland,2006Q3,45.525,25,1.266,13.962,4.533,18.517,18.517,11.711,10.482,4.815,27.008
Ireland,2006Q4,43.693,23.600000000000005,1.317,12.704,4.173,16.914,16.914,10.244,11.639,4.896,26.779
Ireland,2007Q1,45.152,23.8,1.3318,14.174,3.649,17.86,17.86,10.147,12.203,4.943,27.292
Ireland,2007Q2,45.565,23.6,1.3505,14.571,2.973,17.6,17.6,10.197,12.665,5.103,27.965
Ireland,2007Q3,53.512,27.500000000000004,1.4179,22.797,2.738,25.591,25.591,10.562,12.317,5.043,27.921
Ireland,2007Q4,47.148,23.9,1.4721,16.184,1.685,17.96,17.96,12.814,11.046,5.328,29.188
Ireland,2008Q1,51.599,26.3,1.5812,20.754,1.66,22.505,22.505,12.71,11.278,5.106,29.094
Ireland,2008Q2,60.015,31,1.5764,20.191,1.887,22.196,22.196,14.893,15.922,7.004,37.819
Ireland,2008Q3,71.275,37,1.4303,29.235,1.768,31.031,31.031,19.922,10.644,9.678,40.244
Ireland,2008Q4,79.621,42.4,1.3917,37.583,3.446,41.526,41.526,22.017,10.456,5.621,38.095
Ireland,2009Q1,89.537,48.89999999999999,1.3308,38.003,7.57,46.173,46.173,22.138,15.416,5.81,43.364
Ireland,2009Q2,101.268,56.60000000000001,1.4134,45.539,9.014,55.171,55.171,12.706,27.081,6.311,46.097
Ireland,2009Q3,103.1,59.199999999999996,1.4643,42.958,9.573,53.338,53.338,19.597,23.534,6.631,49.762
Ireland,2009Q4,104.686,61.5,1.4406,35.349,9.529,45.867,45.867,27.289,24.442,7.088,58.819
Ireland,2010Q1,124.307,73.80000000000001,1.3479,34.421,20.211,55.775,55.775,31.942,30.279,6.311,68.532
Ireland,2010Q2,123.716,74.09999999999998,1.2271,26.779,23.154,51.762,51.762,29.568,24.823,17.563,71.954
Ireland,2010Q3,139.239,83.2,1.3648,28.346,33.902,64.444,64.444,32.897,22.947,18.951,74.795
Ireland,2010Q4,144.23,86.00000000000001,1.3362,24.449,43.415,70.368,70.368,33.878,18.929,21.056,73.862
Ireland,2011Q1,155.509,92.5,1.4207,20.282,39.75,62.528,62.528,36.029,15.858,41.093,92.981
Ireland,2011Q2,158.671,93.70000000000002,1.4453,20.737,38.663,61.889,61.889,35.453,16.43,44.899,96.782
Ireland,2011Q3,187.894,110.5,1.3503,44.65,42.544,89.795,89.795,35.697,14.031,48.371,98.099
Ireland,2011Q4,189.727,111.1,1.2939,41.355,42.716,86.634,86.634,34.345,13.037,55.711,103.093
Ireland,2012Q1,194.287,112.9,1.3356,46.215,44.384,93.05,93.05,27.93,12.536,60.772,101.237
Ireland,2012Q2,199.765,115.60000000000001,1.259,45.129,45.574,93.157,93.157,28.21,12.182,66.217,106.608
Ireland,2012Q3,210.442,120.89999999999999,1.293,45.329,46.849,94.639,94.639,32.581,12.063,71.158,115.802
Ireland,2012Q4,210.036,119.9,1.3194,38.075,47.554,88.093,88.093,33.742,11.939,76.263,121.944
Ireland,2013Q1,218.279,124.70000000000002,1.2805,40.107,19.052,89.934,89.934,36.093,14.254,77.998,128.344
Ireland,2013Q2,218.451,124.29999999999998,1.308,40.325,20.223,92.624,92.624,33.145,13.061,79.621,125.827
Ireland,2013Q3,218.539,122.89999999999999,1.3505,39.342,20.492,90.897,90.897,32.434,13.967,81.241,127.642
Ireland,2013Q4,215.352,119.89999999999998,1.3791,35.754,20.66,89.756,89.756,30.785,11.925,82.886,125.596
Ireland,2014Q1,215.067,117.7,1.3788,35.704,19.983,89.75,89.75,36.747,7.608,80.961,125.317
Ireland,2014Q2,209.535,112.29999999999998,1.3658,30.502,20.899,86.181,86.181,36.313,7.811,79.23,123.354
Ireland,2014Q3,208.332,109.5,1.2583,29.861,21.12,85.596,85.596,35.973,9.617,77.146,122.736
Ireland,2014Q4,203.378,104.4,1.2141,19.229,20.796,76.81,76.81,39.91,11.571,75.086,126.568
Ireland,2015Q1,203.573,96.09999999999998,1.0759,10.641,20.35,71.25,71.25,48.501,13.297,70.525,132.323
Ireland,2015Q2,204.115,90.1,1.1189,15.569,19.019,72.522,72.522,45.376,13.535,72.681,131.592
Ireland,2015Q3,203.53,83.5,1.1203,14.51,19.458,74.821,74.821,46.902,12.196,69.611,128.709
Ireland,2015Q4,201.622,76.70000000000002,1.0887,13.511,19.352,74.806,74.806,46.722,11.605,68.49,126.817
Ireland,2016Q1,207.194,78.3,1.1385,17.172,19.02,79.986,79.986,45.837,13.054,68.317,127.208
Ireland,2016Q2,200.387,75.49999999999999,1.1102,14.679,17.886,80.305,80.305,40.019,12.912,67.152,120.083
Ireland,2016Q3,202.45,76.00000000000001,1.1161,17.643,17.82,84.071,84.071,38.362,11.605,68.411,118.378
Ireland,2016Q4,200.618,73.80000000000001,1.0541,14.505,18.326,81.048,81.048,36.541,12.148,70.881,119.57
Ireland,2017Q1,208.585,75.7,1.0691,22.781,18.712,87.606,87.606,34.398,13.261,73.319,120.978
Ireland,2017Q2,211.224,75,1.1412,24.499,18.989,90.789,90.789,34.357,13.823,72.255,120.435
Ireland,2017Q3,210.9,72.6,1.1806,24.914,18.922,91.491,91.491,34.524,12.95,71.935,119.409
Ireland,2017Q4,201.259,67.69999999999999,1.1993,16.639,16.886,81.083,81.083,35.73,12.126,72.32,120.175
Ireland,2018Q1,210.203,68.4,1.2321,23.168,17.254,88.033,88.033,34.412,14.493,73.265,122.17
Ireland,2018Q2,214.537,68.30000000000001,1.1658,24.187,17.856,89.46,89.46,33.127,16.909,75.041,125.077
Ireland,2018Q3,215.713,67.2,1.1576,25.398,18.102,90.015,90.015,29.45,19.127,77.12,125.698
Ireland,2018Q4,205.883,63.500000000000014,1.145,21.032,17.258,82.863,82.863,26.418,17.221,79.381,123.02
Ireland,2019Q1,215.03,65.3,1.1235,25.293,18.814,88.162,88.162,28.209,19.818,78.841,126.868
Ireland,2019Q2,213.746,63.9,1.138,27.146,17.541,88.725,88.725,25.889,20.975,78.158,125.021
Ireland,2019Q3,212.96,62.5,1.0889,27.094,17.953,87.661,87.661,25.225,21.219,78.855,125.299
Ireland,2019Q4,204.044,58.8,1.1234,22.832,15.544,81.117,81.117,22.458,20.6,79.868,122.927
Italy,2004Q1,1524.971,108.29999999999997,1.2224,742.477,215.457,1010.792,1010.792,230.547,249.289,34.343,514.179
Italy,2004Q2,1566.636,109.89999999999999,1.2155,765.483,220.734,1040.412,1040.412,234.233,255.91,36.081,526.224
Italy,2004Q3,1571.859,109.39999999999999,1.2409,755.795,223.866,1034.969,1034.969,243.096,255.439,38.355,536.89
Italy,2004Q4,1526.401,105.1,1.3621,732.234,207.141,996.027,996.027,240.903,248.725,40.746,530.374
Italy,2005Q1,1587.651,108.59999999999998,1.2964,717.485,216.244,991.787,991.787,292.291,260.915,42.659,595.864
Italy,2005Q2,1631.134,110.9,1.2092,728.602,218.424,1006.454,1006.454,268.848,312.429,43.403,624.68
Italy,2005Q3,1616.145,109.2,1.2042,717.259,217.796,995.719,995.719,274.811,304.355,41.26,620.426
Italy,2005Q4,1591.581,106.59999999999998,1.1797,703.557,216.78,982.361,982.361,259.626,309.283,40.311,609.22
Italy,2006Q1,1642.941,108.89999999999999,1.2104,707.891,209.661,980.529,980.529,300.426,320.388,41.598,662.412
Italy,2006Q2,1676.227,110.00000000000001,1.2713,709.698,217.807,991.929,991.929,313.259,329.245,41.794,684.298
Italy,2006Q3,1678.982,109.10000000000002,1.266,599.666,356.148,1020.981,1020.981,336.985,278.263,42.753,658.001
Italy,2006Q4,1657.384,106.69999999999999,1.317,569.27,363.793,999.074,999.074,351.396,262.395,44.52,658.31
Italy,2007Q1,1686.702,107.4,1.3318,599.529,372.92,1038.379,1038.379,340.042,264.948,43.333,648.323
Italy,2007Q2,1701.376,107.39999999999998,1.3505,591.57,370.259,1029.331,1029.331,384.912,244.821,42.312,672.045
Italy,2007Q3,1700.598,106.3,1.4179,587.29,360.847,1014.558,1014.558,402.499,242.658,40.883,686.04
Italy,2007Q4,1677.7,103.90000000000002,1.4721,582.873,376.029,1022.67,1022.67,383.886,231.958,39.186,655.03
Italy,2008Q1,1726.492,106.20000000000003,1.5812,602.717,385.422,1051.973,1051.973,390.606,240.928,42.985,674.519
Italy,2008Q2,1729.861,105.60000000000001,1.5764,567.448,390.14,1019.164,1019.164,414.076,249.493,47.128,710.697
Italy,2008Q3,1725.302,104.79999999999998,1.4303,580.854,385.728,1026.965,1026.965,394.553,251.72,52.063,698.337
Italy,2008Q4,1738.52,106.2,1.3917,607.861,401.858,1071.773,1071.773,367.154,243.146,56.447,666.747
Italy,2009Q1,1817.085,112.20000000000002,1.3308,608.135,431.727,1103.506,1103.506,394.184,260.519,58.877,713.579
Italy,2009Q2,1829.225,114.6,1.4134,586.691,442.889,1092.779,1092.779,404.08,267.509,64.856,736.446
Italy,2009Q3,1865.104,117.9,1.4643,597.751,447.384,1109.813,1109.813,416.221,270.367,68.703,755.291
Italy,2009Q4,1839.115,116.6,1.4406,587.249,446.126,1098.153,1098.153,415.851,251.107,74.004,740.962
Italy,2010Q1,1876.031,118.69999999999999,1.3479,586.115,467.777,1119.497,1119.497,434,248.966,73.568,756.534
Italy,2010Q2,1900.541,119.39999999999999,1.2271,602.556,495.665,1165.287,1165.287,431.201,230.009,74.044,735.254
Italy,2010Q3,1920.84,120,1.3648,612.627,490.84,1172.056,1172.056,468.163,212.926,67.695,748.784
Italy,2010Q4,1920.661,119.19999999999999,1.3362,621.385,503.489,1194.763,1194.763,482.154,178.426,65.319,725.898
Italy,2011Q1,1943.538,119.6,1.4207,637.793,486.509,1195.15,1195.15,508.731,178.039,61.618,748.388
Italy,2011Q2,1977.642,120.9,1.4453,651.35,503.387,1227.208,1227.208,510.042,180.57,59.822,750.434
Italy,2011Q3,1959.673,119.00000000000001,1.3503,644.03,518.38,1248.013,1248.013,453.163,148.301,110.196,711.66
Italy,2011Q4,1973.483,119.7,1.2939,681.276,515.734,1290.577,1290.577,408.471,136.032,138.403,682.906
Italy,2012Q1,2021.531,122.8,1.3356,705.245,587.626,1389.116,1389.116,355.899,138.932,137.584,632.415
Italy,2012Q2,2050.171,125.20000000000002,1.259,719.931,612.774,1430.545,1430.545,333.398,145.27,140.958,619.626
Italy,2012Q3,2064.222,126.6,1.293,710.044,620.602,1430.113,1430.113,351.855,144.091,138.163,634.109
Italy,2012Q4,2054.753,126.50000000000001,1.3194,690.382,617.346,1408.57,1408.57,359.497,149.719,136.967,646.183
Italy,2013Q1,2101.773,130.1,1.2805,689.095,652.16,1443.167,1443.167,378.121,149.072,131.412,658.606
Italy,2013Q2,2143.182,133,1.308,702.158,684.207,1488.938,1488.938,374.884,154.574,124.787,654.244
Italy,2013Q3,2136.208,132.5,1.3505,699.767,671.829,1475.105,1475.105,391.047,151.86,118.196,661.103
Italy,2013Q4,2136.226,132.5,1.3791,709.814,661.198,1474.768,1474.768,404.186,145.432,111.84,661.458
Italy,2014Q1,2187.851,135.09999999999997,1.3788,712.62,670.916,1488.733,1488.733,450.494,142.688,105.936,699.118
Italy,2014Q2,2236.482,137.9,1.3658,731.665,666.771,1503.963,1503.963,489.774,141.626,101.119,732.519
Italy,2014Q3,2202.329,135.6,1.2583,710.701,658.757,1474.582,1474.582,478.939,147.49,101.317,727.747
Italy,2014Q4,2202.997,135.40000000000003,1.2141,708.591,668.261,1483.207,1483.207,474.267,143.971,101.552,719.79
Italy,2015Q1,2253.006,138.19999999999996,1.0759,690.499,675.107,1477.764,1477.764,501.414,143.758,130.07,775.242
Italy,2015Q2,2273.284,138.79999999999998,1.1189,688.163,677.686,1497.156,1497.156,509.751,123.39,142.987,776.128
Italy,2015Q3,2261.509,137.4,1.1203,678.379,664.52,1492.624,1492.624,491.92,136.54,140.425,768.885
Italy,2015Q4,2239.409,135.3,1.0887,669.347,657.017,1495.79,1495.79,483.836,121.607,138.176,743.619
Italy,2016Q1,2298.265,137.8,1.1385,657.947,671.019,1518.388,1518.388,495.053,145.969,138.856,779.877
Italy,2016Q2,2319.563,138.2,1.1102,659.053,680.912,1560.517,1560.517,476.026,138.377,144.643,759.046
Italy,2016Q3,2282.28,135.20000000000002,1.1161,644.227,655.263,1544.198,1544.198,451.343,130.774,155.965,738.082
Italy,2016Q4,2285.619,134.8,1.0541,647.528,637.03,1557.072,1557.072,452.794,111.405,164.348,728.547
Italy,2017Q1,2327.322,136.49999999999997,1.0691,645.476,665.321,1612.526,1612.526,421.212,138.194,155.39,714.796
Italy,2017Q2,2357.016,137.5,1.1412,655.214,646.935,1627.082,1627.082,446.565,139.322,144.047,729.934
Italy,2017Q3,2359.74,136.99999999999997,1.1806,646.123,649.184,1641.401,1641.401,413.931,134.148,170.26,718.339
Italy,2017Q4,2329.553,134.09999999999997,1.1993,628.669,600.918,1597.411,1597.411,414.615,123.404,194.123,732.142
Italy,2018Q1,2368.714,135.6,1.2321,613.97,615.249,1604.543,1604.543,431.849,137.65,194.672,764.171
Italy,2018Q2,2388.925,136.1,1.1658,630.056,657.83,1672.724,1672.724,389.912,128.649,197.639,716.201
Italy,2018Q3,2397.161,136.2,1.1576,631.274,663.262,1689.162,1689.162,383.525,125.206,199.268,707.999
Italy,2018Q4,2380.942,134.79999999999998,1.145,642.885,655.161,1699.559,1699.559,351.38,131.184,198.819,681.383
Italy,2019Q1,2416.092,136.4,1.1235,636.893,674.74,1716.617,1716.617,373.161,143.082,183.232,699.475
Italy,2019Q2,2443.976,137.80000000000004,1.138,638.958,669.352,1713.09,1713.09,399.896,155.08,175.91,730.886
Italy,2019Q3,2441.157,137.1,1.0889,611.727,672.573,1688.286,1688.286,428.799,150.153,173.919,752.871
Italy,2019Q4,2409.841,134.8,1.1234,608.2,638.733,1650.241,1650.241,437.504,139.666,182.429,759.6
Japan,2004Q1,749296.98,143.87533314387974,0.009587727708533078,354072.118,265450,722362.118,722362.118,12086.011,2570.017,12278.833,26934.862
Japan,2004Q2,765997.66,147.48717666322145,0.009226794611551948,371782.275,276740,739062.275,739062.275,11774.325,2619.428,12541.632,26935.385
Japan,2004Q3,754897.07,144.62471952389564,0.009009009009009009,364519.654,265320,723499.654,723499.654,16292.579,2704.256,12400.58,31397.416
Japan,2004Q4,761502.46,145.99211434241835,0.009604302727621973,366023.474,267120,727483.474,727483.474,17160.592,3478.94,13379.454,34018.986
Japan,2005Q1,767028.34,146.99244636219592,0.009315323707498836,369920.188,264730,732250.188,732250.188,17524.67,2880.484,14372.998,34778.152
Japan,2005Q2,777431.13,148.6083918516774,0.009057971014492754,369237.917,270950,736847.917,736847.917,21357.031,4495.584,14730.598,40583.213
Japan,2005Q3,772049.07,146.76790283517795,0.008837825894829872,365854.193,270320,732694.193,732694.193,20429.516,3403.9,15521.462,39354.877
Japan,2005Q4,775957.25,147.48842456197707,0.00847673137238281,364373.47,273110,734133.47,734133.47,21327.049,4347.377,16149.354,41823.78
Japan,2006Q1,776092.7,147.5271809174334,0.008517887563884156,367045.153,277250,734465.153,734465.153,22359.568,3804.359,15463.62,41627.547
Japan,2006Q2,771585.96,146.6934735045777,0.008699434536755112,363837.49,280000,725037.49,725037.49,27724.64,3647.113,15176.717,46548.47
Japan,2006Q3,770450.63,146.996094480377,0.008488964346349746,363779.57,282420,724819.57,724819.57,26602.985,3438.756,15589.319,45631.06
Japan,2006Q4,770451.97,145.00114239040016,0.008406893652795292,359712.643,283840,721532.643,721532.643,27733.441,3883.454,17302.433,48919.327
Japan,2007Q1,766558.8,143.61165441424427,0.008499787505312367,355242.354,285140,714682.354,714682.354,31579.566,3784.393,16512.487,51876.446
Japan,2007Q2,768219.91,143.75189649532902,0.008114907084313885,359470.772,290160,717270.772,717270.772,29646.404,3330.079,17972.655,50949.138
Japan,2007Q3,765636.51,144.6882717379226,0.00869187309865276,350412.134,284930,706022.134,706022.134,39225.776,3292.542,17096.058,59614.376
Japan,2007Q4,765650.59,144.61430234631402,0.008771929824561403,347871.018,280870,697921.018,697921.018,44055.48,4237.034,19437.058,67729.572
Japan,2008Q1,765982.11,144.61780924956332,0.00999000999000999,344274.641,288820,699314.641,699314.641,42735.263,4406.591,19525.615,66667.469
Japan,2008Q2,767729.3,145.77168130973433,0.009398496240601503,338235.628,294690,695895.628,695895.628,45805.756,3394.992,22632.924,71833.672
Japan,2008Q3,761580.43,147.49032069898576,0.009587727708533078,333014.525,287640,684814.525,684814.525,50957.774,3713.639,22094.491,76765.905
Japan,2008Q4,765176.88,150.0145627527602,0.011019283746556474,326993.599,312250,702403.599,702403.599,40875.983,3400.202,18497.096,62773.281
Japan,2009Q1,776497.36,159.67849504820188,0.010193679918450561,331651.749,317520,712771.749,712771.749,44943.592,3111.555,15670.464,63725.611
Japan,2009Q2,795749.66,161.7311613349051,0.010422094841063054,330565.486,335820,732225.486,732225.486,42830.152,3178.655,17515.367,63524.174
Japan,2009Q3,801809.66,164.2289321274457,0.011139578923916676,329106.826,343690,741216.826,741216.826,39775.115,2941.145,17876.575,60592.834
Japan,2009Q4,812597.6,165.26207722394685,0.010862480990658266,328784.949,352630,753734.949,753734.949,38454.741,2955.077,17452.833,58862.651
Japan,2010Q1,826286.55,166.62402691839546,0.010723860589812333,334233.036,364030,771283.036,771283.036,34102.719,2418.271,18482.525,55003.514
Japan,2010Q2,841119.95,168.1799941135399,0.011286681715575621,336437.74,370080,781217.74,781217.74,38435.235,2402.559,19064.417,59902.21
Japan,2010Q3,844533.38,166.95754681545762,0.011990407673860911,330571.898,371320,778681.898,778681.898,42199.413,2673.248,20978.821,65851.482
Japan,2010Q4,862687.51,172.49789648296752,0.012277470841006752,338908.406,382730,798048.406,798048.406,40047.123,2477.02,22114.961,64639.104
Japan,2011Q1,866708.27,176.0854885162557,0.012029351617947793,332503.111,386800,796273.111,796273.111,44952.841,2080.618,23401.7,70435.159
Japan,2011Q2,882702.53,182.09423447613452,0.012388503468780971,337819.893,389260,806859.893,806859.893,49185.991,2363.894,24292.752,75842.637
Japan,2011Q3,892039.22,180.12944922390236,0.013049719431032234,334613.935,389170,807863.935,807863.935,57748.544,3388.141,23038.6,84175.285
Japan,2011Q4,909760.16,184.00761790109672,0.012866700977869275,333972.484,401280,824542.484,824542.484,58487.458,3802.583,22927.634,85217.676
Japan,2012Q1,921248.67,183.8445406324461,0.012172854534388313,336899.78,415370,837969.78,837969.78,53246.833,3572.772,26459.284,83278.89
Japan,2012Q2,935160.4,189.14719964531378,0.012610340479192938,344053.902,411160,847343.902,847343.902,57002.184,4384.97,26429.344,87816.498
Japan,2012Q3,941332.87,191.39722004889578,0.012891581797086504,344972.201,404010,849472.201,849472.201,59335.745,3931.424,28593.5,91860.669
Japan,2012Q4,949361.3,192.570871160089,0.011554015020219527,351126.502,400400,860636.502,860636.502,54185.992,3533.826,31004.98,88724.798
Japan,2013Q1,956944.23,191.9920080926238,0.010621348911311735,343224.445,404750,869584.445,869584.445,52011.032,2869.172,32479.582,87359.785
Japan,2013Q2,970760.24,193.44650988913236,0.010189525168127165,356178.793,384160,881848.793,881848.793,52481.403,2789.995,33640.049,88911.447
Japan,2013Q3,976431.34,192.67315756780243,0.010230179028132993,346394.879,382470,889294.879,889294.879,50292.249,2797.073,34047.139,87136.461
Japan,2013Q4,988001.28,194.93818021103806,0.00949667616334283,347424.555,377370,897344.555,897344.555,50273.791,2698.073,37684.862,90656.725
Japan,2014Q1,990512.84,193.33855142211786,0.009722897423432183,344632.517,370520,903542.517,903542.517,48162.382,3846.262,34961.68,86970.323
Japan,2014Q2,1005028.2,196.10413481283408,0.009871668311944718,347175.936,366980,915525.936,915525.936,50438.967,3420.797,35642.501,89502.264
Japan,2014Q3,1011143.12,197.0542935385474,0.009143275121148394,339085.814,361510,918045.814,918045.814,51321.895,4978.56,36796.851,93097.306
Japan,2014Q4,1028640.29,198.84976508577694,0.008289124668435014,338462.166,354130,930972.166,930972.166,50704.255,7254.866,39709.002,97668.124
Japan,2015Q1,1036661.58,195.8621579606455,0.00832570144034635,335407.14,344520,933987.14,933987.14,52374.93,8211.869,42087.641,102674.44
Japan,2015Q2,1044824.13,196.51149926836516,0.008166598611678236,334834.88,335410,943714.88,943714.88,53368.924,7690.904,40049.423,101109.25
Japan,2015Q3,1044441.01,195.98428321806915,0.008336807002917883,326726.594,321460,938456.594,938456.594,57730.435,10802.122,37451.859,105984.416
Japan,2015Q4,1051476.54,197.81507574520475,0.008298755186721992,327410.122,306820,938440.122,938440.122,62693.127,10778.19,39565.102,113036.418
Japan,2016Q1,1056405.66,197.36234965306707,0.008878629139660837,301952.46,310060,945352.46,945352.46,62612.717,12173.443,36267.041,111053.2
Japan,2016Q2,1067678.6,199.77460586900423,0.009718172983479106,287582.506,305010,957142.506,957142.506,63123.078,10346.382,37066.634,110536.094
Japan,2016Q3,1074952.34,200.8060131644919,0.009893153937475268,288134.381,293590,960734.381,960734.381,65600.903,11183.406,37433.65,114217.959
Japan,2016Q4,1078697.71,200.93018373778992,0.008561643835616438,291324.998,286130,960594.998,960594.998,67080.981,11288.305,39733.426,118102.712
Japan,2017Q1,1084198.65,200.50780764541915,0.00892458723784025,295945.996,282000,964625.996,964625.996,66380.668,8806.82,44385.165,119572.654
Japan,2017Q2,1092443.86,201.13070909168576,0.008933357155619081,296873.056,279940,971553.056,971553.056,66159.841,8563.561,46167.402,120890.804
Japan,2017Q3,1094942.76,199.4104354477408,0.008876264867743653,298758.924,269100,971278.924,971278.924,66877.365,10678.368,46108.104,123663.836
Japan,2017Q4,1100947.36,199.82680123161634,0.008857395925597873,297847.22,270360,974357.22,974357.22,64075.85,11765.079,50749.212,126590.14
Japan,2018Q1,1102997.77,201.4732914920744,0.009417082587814296,294381.367,270620,978891.367,978891.367,65140.152,13678.839,45287.413,124106.403
Japan,2018Q2,1108078.9,201.84513023184306,0.009053870529651425,298418.949,257830,976068.949,976068.949,67599.395,15054.232,49356.324,132009.951
Japan,2018Q3,1107000.2,202.93758982782387,0.008812902088657796,299546.231,249650,972026.231,972026.231,69508.339,13939.761,51525.868,134973.969
Japan,2018Q4,1114749.92,204.06843006699336,0.009022827754218173,294251.62,249410,972481.62,972481.62,75194.1,14363.556,52710.645,142268.3
Japan,2019Q1,1121384.05,202.97278634520706,0.009015506671474936,289858.457,247400,975798.457,975798.457,74377.24,15937.548,55270.806,145585.593
Japan,2019Q2,1127061.9,202.7498165098005,0.009286775631500743,288979.058,244500,979879.058,979879.058,75862.275,15184.934,56135.634,147182.842
Japan,2019Q3,1121751.7,200.98178580131005,0.009263547938860583,280883.353,243630,975783.353,975783.353,70653.817,18752.205,56562.324,145968.347
Japan,2019Q4,1131152.85,205.8399043983736,0.009164222873900292,288779.751,246140,983329.751,983329.751,71293.345,17670.296,58859.458,147823.099
Korea,2004Q1,117466.545,13.736817085749168,8.721437292865866e-4,22583.602,69001,101037.602,101037.602,901.785,4063.452,11463.707,16428.943
Korea,2004Q2,125093.508,14.297209727864605,8.654262224145391e-4,27559.7,70182,109184.7,109184.7,683.187,3821.877,11403.745,15908.808
Korea,2004Q3,137407.119,15.363651193863802,8.682062858135093e-4,38633.883,73762,122384.883,122384.883,759.508,4637.021,9625.708,15022.236
Korea,2004Q4,144708.149,15.929314044427626,9.660902328277462e-4,50750.051,76615,130954.051,130954.051,2116.515,3209.074,8428.509,13754.098
