country,yearQ,year,quarter,total_debt_,debt_to_GDP_,fx_,nonbank_domestic_debt_,bank_domestic_debt_,official_domestic_debt_,domestic_debt_,nonbank_foreign_debt_,bank_foreign_debt_,official_foreign_debt_,foreign_debt_,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,lending_GDP,account_GPD,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,continent,GDP_per_cap_cur_USD,control_corruption_rank,effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank
Czech Republic,2011Q4,2011,4,1553.65025,38.8,0.05548922140680116,440.16875,636.753,1076.92175,1076.92175,262.961,145.0675,68.7,476.7285,935,1778,299507,1539,1917,2353,6716,-2724,-2102,AM,7.48324441607385,12.609893068551658,7.338888133838879,-0.009094946027972634,-0.007018199908516328,13.9438333830857,24.20257936507937,30.077896825396813,NA,NA,Europe,21717.4579392202,67.77251,77.72512,88.6256,85.30806,82.15962,79.81221
Czech Republic,2012Q4,2012,4,1765.084,43.5,0.051834331359234015,512.0055,734.05025,1246.0555,1246.0555,309.9935,135.98025,73.055,519.02875,935,-0.8,302810,-0.977,3279,2403,6959,-3930,-1559,AM,NA,12.62086082509919,NA,-0.012978435322479442,-0.005148442918001387,13.7727726266276,17.815490196078425,24.584285490196052,NA,NA,Europe,19729.87051117635,64.92891,77.25118,86.72986,81.04266,82.15962,76.99531
Czech Republic,2013Q4,2013,4,1822.805,44.825,0.050749698838786175,508.53125,739.1152500000001,1247.6465,1247.6465,343.0865,148.63875000000002,83.43350000000001,575.159,935,-0.484,306632,-0.585,1439,1429,6942,-1248,-0.532,AM,NA,12.633403610488957,NA,-0.004070025307208641,-1.7349787367267605e-6,13.7527154330302,14.22903100775193,18.533330620155034,NA,NA,Europe,19916.019387372155,63.50711,76.77725,87.67773,81.51659,82.6291,77.93427
Czech Republic,2014Q4,2014,4,1824.76575,43.175,0.04739277633605066,540.42925,722.961,1263.39025,1263.39025,332.843,145.40325,83.129,561.376,935,2715,320787,2751,0.352,0.101,6097,-2099,0.183,AM,7.906547232368036,12.678532630462616,7.919719760924575,-0.006543282614320405,5.70471995436224e-7,14.5580858784618,14.131210937500002,18.281921875000005,NA,NA,Europe,19744.5586092159,66.34615,80.76923,83.33334,80.76923,84.61539,78.81773
Czech Republic,2015Q4,2015,4,1831.9655,40.825,0.0404096866587555,548.3465,658.016,1206.3625,1206.3625,379.79925000000003,145.04425,100.75975,625.6034999999999,935,5309,341335,5051,0.326,0,5040,-0.615,0.245,AM,8.57715877258367,12.74061967871406,8.527341522468053,-1.8017490148973882e-6,7.177699327640001e-7,14.0689958921614,16.721011673151743,23.99266614785993,NA,NA,Europe,17715.61685230089,67.30769,80.76923,82.38095,82.21154,84.13461,82.26601
Czech Republic,2016Q4,2016,4,1818.85575,38.625,0.040831906667946304,567.7552499999999,505.844,1073.59925,1073.59925,434.82849999999996,152.95025,157.478,745.2570000000001,935,2451,353321,2299,0.667,2010,3946,0.719,1557,AM,7.804251383528112,12.775132271150547,7.740229524763182,2.0349766925826656e-6,0.00440675759436886,14.801723745702,15.863488372093013,23.590334883720946,NA,NA,Europe,18463.386575656423,69.23077,79.80769,81.42857,80.76923,82.21154,81.28078
Czech Republic,2017Q4,2017,4,1834.38675,37.3,0.04388872521796811,578.98775,463.677,1042.66475,1042.66475,474.702,147.01425,170.006,791.72225,935,4353,375643,4106,2451,2365,2890,1568,1654,AM,8.378620541552298,12.836394503256587,8.32020459757888,0.004174176012863277,0.004403116789078993,15.2005276465305,11.090891472868222,14.76677790697675,NA,NA,Europe,20379.8960396417,70.67308,81.25,83.33334,86.05769,83.65385,77.3399
Czech Republic,2018Q4,2018,4,1794.2585,34.4,0.045818219043026,561.2855,505.829,1067.114,1067.114,510.75,138.9725,77.422,727.1445,935,2846,395747,2543,2158,2021,2243,0.891,0.292,AM,7.953669778649798,12.888530397171253,7.841099765422119,2.2514384189899104e-6,7.378451384344037e-7,15.5847234172786,16.569101562499988,16.331809375,NA,NA,Europe,23046.94912614016,69.23077,78.36539,87.14286,87.01923,81.73077,78.32513
Czech Republic,2019Q4,2019,4,1793.4615000000001,32.475,0.04366068166814305,585.1125,533.5115000000001,1118.62375,1118.62375,463.6245,144.399,66.81450000000001,674.838,935,2566,412978,2183,2856,3208,2001,0.272,-0.015,AM,7.850103545175582,12.931149601759206,7.688455356549944,6.586307260919468e-7,-3.632154739477648e-8,NA,15.383007812499997,15.049324218750007,NA,NA,Europe,23101.77770498536,NA,NA,NA,NA,NA,NA
Denmark,2004Q4,2004,4,704.87075,47.725,0.16934539896935627,312.95025,180.15,508.7065,508.7065,106.23475,25.044249999999998,64.88525,196.16425,128,2668,198024,2399,0.937,0.963,5517,2073,4045,AM,7.889084407035514,12.196143514452288,7.782807262839695,0.01046842806932493,0.020426816951480627,36.5681550893433,15.456793893129769,18.886297709923657,Units,2,Europe,46511.598332430505,99.51219,100,83.98058,97.04433,99.04306,100
Denmark,2005Q4,2005,4,645.78325,41.599999999999994,0.1639489418934882,303.507,160.9,476.245,476.245,75.23475,32.13475,62.169,169.53825,128,2342,208973,2081,1726,2265,4800,4955,4192,AM,7.758760544157663,12.24996033599877,7.640603826393634,0.02371119714030042,0.020060007752197653,38.7996342018155,12.779846153846155,14.031134999999999,Units,2.25,Europe,48799.825601127486,99.02439,99.5098,85.43689,98.03922,99.04306,100
Denmark,2006Q4,2006,4,555.41825,33.675000000000004,0.16975696185235212,269.1465,138.815,418.50575000000003,418.50575000000003,50.0175,38.66275,48.23175,136.9125,128,3912,223719,3604,1844,1632,3900,4987,3325,AM,8.271804031154709,12.318146079052479,8.189799618728228,0.02229135656783733,0.014862394342903375,37.2120204949254,12.78038461538462,16.52674884615384,Units,3.5,Europe,52026.99951427229,100,100,85.02415,98.52941,100,100
Denmark,2007Q4,2007,4,497.5165,29.049999999999997,0.1868632271583617,223.92875,135.4975,365.87225,365.87225,54.414,39.2755,37.9545,131.64425,128,0.908,231814,0.544,1657,2523,3775,5020,1447,AM,-0.09651090038084373,12.353690604957844,-0.6088060321261943,0.02165529260527837,0.006242073386421873,41.9558469786583,17.45256704980844,19.614428735632167,Units,4,Europe,58487.05496776958,100,99.51456,91.30434,99.51456,100,97.11539
Denmark,2008Q4,2008,4,499.49975,27.974999999999998,0.2010845397247889,214.962,140.8225,359.331,359.331,65.36575,36.36375,38.43925,140.16875,128,-0.511,235115,-1032,3638,2461,3717,3174,2917,AM,NA,12.367830035130035,NA,0.013499776705016694,0.012406694596261404,41.5351318717382,32.58267175572519,33.70876145038169,Units,3.5,Europe,64322.06350208421,100,99.51456,86.05769,99.02913,99.51923,99.03846
Denmark,2009Q4,2009,4,666.193,38.050000000000004,0.18946009072747316,274.56375,178.73499999999999,456.126,456.126,68.17025000000001,62.36425,79.53225,210.067,128,-4905,225287,-5521,1042,1201,6392,-2798,3465,AM,NA,12.325130423912258,NA,-0.012419713520975467,0.01538038146897069,42.0334492853856,31.598494208494223,33.634777606177614,Units,1,Europe,58163.27687628146,100,99.52153,85.30806,100,98.5782,97.63033
Denmark,2010Q4,2010,4,769.3185000000001,43.400000000000006,0.17677220852731274,349.17125,183.9,534.6232500000001,534.6232500000001,82.719,52.974000000000004,99.00225,234.69525000000002,128,1868,232168,1439,2198,2805,7742,-2710,6563,AM,7.532623618788788,12.355216526518115,7.271703706887368,-0.011672581923434754,0.02826832293856173,41.2599609872876,22.49457831325302,26.361271485943774,Units,0.75,Europe,58041.39843633848,100,99.04306,86.25592,99.52153,99.05213,97.63033
Denmark,2011Q4,2011,4,852.4169999999999,46.325,0.18494934144457803,372.12375,188.115,560.90925,560.90925,127.22075,44.29725,119.98925,291.50775,128,1336,240186,0.865,2656,2413,7750,-2056,6586,AM,7.197435354096591,12.3891689021667,-0.14502577205025774,-0.008560032641369605,0.027420415844387265,40.3490291748822,24.20257936507937,30.077896825396813,Units,0.75,Europe,61753.64713197696,100,99.05213,87.20379,99.52607,99.06104,97.1831
Denmark,2012Q4,2012,4,853.54175,45.525000000000006,0.17475626327579835,382.736,184.6225,567.923,567.923,99.27975,39.377500000000005,146.9615,285.61875,128,0.229,245353,-0.128,2354,1742,7800,-3490,6282,AM,-1.4740332754278973,12.410453268873496,NA,-0.01422440320680815,0.02560392577225467,41.8668402392079,17.815490196078425,24.584285490196052,Units,NA,Europe,58507.50805178519,100,99.05213,75.82938,97.63033,98.12206,99.06104
Denmark,2013Q4,2013,4,859.4845,44.85,0.17793410475011665,395.84950000000003,187.9725,584.05375,584.05375,87.50775,35.20925,152.71425,275.43075,128,0.935,251992,0.537,0.522,0.504,7383,-1236,7759,AM,-0.06720874969344999,12.437152619957898,-0.6217571844732723,-0.004904917616432268,0.030790660020953046,43.2387320715007,14.22903100775193,18.533330620155034,Units,NA,Europe,61191.193704202844,100,99.05213,80.09479,97.63033,98.59155,99.53052
Denmark,2014Q4,2014,4,876.287,44.699999999999996,0.17507085768529185,371.4675,194.0575,565.5250000000001,565.5250000000001,76.15325,22.46575,212.143,310.76225,128,1616,260803,1172,0.352,0,6867,1144,8924,AM,7.38770923908104,12.47152061203596,7.066466970136958,0.004386452609824273,0.034217397806006834,48.0495807941254,14.131210937500002,18.281921875000005,Units,NA,Europe,62548.98473329075,99.51923,97.11539,78.57143,93.75,99.51923,97.04433
Denmark,2015Q4,2015,4,840.45875,41.650000000000006,0.14765131956726157,365.98275,189.6575,555.6402499999999,555.6402499999999,13.95625,51.456,219.40625,284.8185,128,2343,269693,1756,0.226,0.301,6283,-1330,8245,AM,7.759187438507795,12.505039554026437,7.470793774195062,-0.0049315332618940794,0.03057179830399751,45.2838868257167,16.721011673151743,23.99266614785993,Units,NA,Europe,53254.85600396311,98.07692,97.59615,76.66666,94.71154,99.51923,97.53695
Denmark,2016Q4,2016,4,797.7835,38.475,0.14840005180251092,343.32975,207.775,551.10475,551.10475,9.92975,25.435,211.31375,246.67875,128,3248,281334,2388,0.017,0.3,6017,-0.106,7774,AM,8.085794701281568,12.547297854575424,7.778211474512493,-3.767763583498617e-7,0.027632635941620992,44.6699505214019,15.863488372093013,23.590334883720946,Units,NA,Europe,54663.9983719195,99.03846,99.03846,74.7619,92.30769,97.59615,99.01478
Denmark,2017Q4,2017,4,778.89,36.15,0.1539363030181632,344.42,199.5675,543.9875,543.9875,6.6335,23.343249999999998,204.926,234.903,128,2037,292470,1300,1058,0.797,5817,1520,7755,AM,7.619233416226805,12.586117376291426,7.170119543449628,0.005197114233938524,0.026515540055390297,45.2183251328341,11.090891472868222,14.76677790697675,Units,NA,Europe,57141.05983504138,98.55769,95.67308,76.19048,92.30769,97.59615,96.55173
Denmark,2018Q4,2018,4,771.66225,34.875,0.15786349214865292,342.64625,212.0975,554.7437500000001,554.7437500000001,2.617,26.7785,187.523,216.91875,128,2389,306755,1815,0.709,0.791,5083,0.477,7029,AM,7.77863014732581,12.633804662358816,7.503840746698951,1.5549868787794818e-6,0.022914051930693877,43.103565071549,16.569101562499988,16.331809375,Units,NA,Europe,61390.69300970091,98.55769,97.11539,82.38095,94.23077,96.63461,98.02956
Denmark,2019Q4,2019,4,773.5315,33.7,0.14965236361034465,342.8075,221.785,564.5925,564.5925,1.85875,19.0195,188.061,208.93900000000002,128,2367,319491,1928,0.729,0.784,5033,2496,7860,AM,7.769378609513984,12.674484383388888,7.564238475170491,0.007812426641126041,0.02460163197085364,NA,15.383007812499997,15.049324218750007,Units,NA,Europe,59822.09296089684,NA,NA,NA,NA,NA,NA
Finland,2004Q4,2004,4,64.2365,41.175,1.260225,8.7175,5.49625,14.49925,14.49925,37.10975,7.04925,5.578250000000001,49.73725,172,3992,170889,3724,0.147,0.147,8875,2157,5603,AM,8.292047637431354,12.048769501906355,8.222553638396958,0.012622228464090725,0.03278736489768212,20.7681082515256,15.456793893129769,18.886297709923657,Units,2,Europe,37702.845376264115,100,99.01478,100,99.01478,99.52153,99.51923
Finland,2005Q4,2005,4,62.75125,38.55,1.222375,8.57425,6.12375,15.031,15.031,32.8455,7.8572500000000005,7.0177499999999995,47.72025,172,2780,181110,2448,0.774,1016,8475,2589,2877,AM,7.930206206684683,12.10685986045858,7.803026643632217,0.014295179725028988,0.015885373529898956,20.5852417302799,12.779846153846155,14.031134999999999,Units,2.25,Europe,39040.28888250521,100,100,100,99.01961,100,99.51923
Finland,2006Q4,2006,4,63.31075,37.325,1.266175,7.4425,6.574,14.5805,14.5805,31.2105,7.5634999999999994,9.95675,48.73025,172,4028,194107,3653,1275,1236,7775,3924,3931,AM,8.301025253838453,12.176164832391411,8.203304026795282,0.020215654252551427,0.020251716836590127,19.8961703408321,12.78038461538462,16.52674884615384,Units,3.5,Europe,41188.09369973017,99.51219,99.02439,100,94.60784,99.04306,97.11539
Finland,2007Q4,2007,4,62.4965,34.475,1.393075,7.699,6.8695,15.3445,15.3445,21.37325,6.749,19.02975,47.152,172,5299,209884,4872,1583,1939,6950,5115,4028,AM,8.575273402492762,12.254310276128662,8.491259809389733,0.024370604714985422,0.019191553429513446,20.8284722319835,17.45256704980844,19.614428735632167,Units,4,Europe,48414.84509297222,99.51456,97.57281,100,93.20388,98.56459,96.63461
Finland,2008Q4,2008,4,60.560500000000005,31.474999999999998,1.4949,7.612500000000001,7.213,15.652,15.652,20.891750000000002,5.921749999999999,18.095,44.908500000000004,172,0.784,215644,0.337,3916,3381,6425,4180,2543,AM,-0.24334625863172918,12.281384178827809,-1.0876723486297752,0.01938379922464803,0.011792584073751182,19.7562000840689,32.58267175572519,33.70876145038169,Units,2.5,Europe,53554.0389224673,99.02913,99.02913,99.51923,94.66019,98.07692,96.63461
Finland,2009Q4,2009,4,69.809,37.475,1.412275,8.2385,7.73175,16.83125,16.83125,29.021250000000002,7.804749999999999,16.152,52.97775,172,-8075,199742,-8520,1634,1806,8325,-2484,1996,AM,NA,12.204781812763917,NA,-0.012436042494818316,0.00999289082916963,15.0618888569831,31.598494208494223,33.634777606177614,Units,1,Europe,47293.992833504235,98.56459,99.04306,99.05213,98.08612,100,96.68246
Finland,2010Q4,2010,4,83.86475,45.4,1.319,7.36175,9.8075,17.9495,17.9495,34.3845,7.92825,23.6025,65.91525,172,3186,208508,2702,1686,2766,8500,-2534,1489,AM,8.066521490469993,12.247732688789467,7.9017475185201445,-0.01215301091564832,0.007141212807182458,14.5365709209357,22.49457831325302,26.361271485943774,Units,1,Europe,46459.97325485425,98.09524,99.52153,97.15639,99.04306,100,96.68246
Finland,2011Q4,2011,4,90.76899999999999,46.55,1.37755,9.72675,11.5795,22.02525,22.02525,32.23375,10.80275,25.70675,68.74375,172,2548,218286,2093,3324,2605,7775,-1019,-1440,AM,7.843064016692054,12.293561408552957,7.646353722445999,-0.004668187607084284,-0.006596850004123031,15.4974757386679,24.20257936507937,30.077896825396813,Units,1,Europe,51081.99767031272,99.05213,100,98.10426,97.63033,100,96.24413
Finland,2012Q4,2012,4,103.43475000000001,51.575,1.30175,11.47175,12.66775,24.80225,24.80225,38.807249999999996,14.45775,25.3675,78.6325,172,-1397,219364,-1872,3162,3449,7683,-2156,-2055,AM,NA,12.29848772949495,NA,-0.009828413048631498,-0.009367991101548111,14.721853346832,17.815490196078425,24.584285490196052,Units,NA,Europe,47710.79021694148,98.10426,100,98.10426,98.10426,99.06104,96.71362
Finland,2013Q4,2013,4,112.447,55.525000000000006,1.329525,12.7025,14.2625,27.62775,27.62775,35.368,14.0215,35.43,84.81925,172,-0.902,221200,-1366,2216,1933,8192,-2525,-1798,AM,NA,12.306822548630317,NA,-0.011415009041591321,-0.008128390596745028,14.7312626430748,14.22903100775193,18.533330620155034,Units,NA,Europe,49878.04324445364,98.10426,100,97.15639,98.5782,99.06104,97.1831
Finland,2014Q4,2014,4,121.08575,58.8,1.30425,9.9455,16.19425,26.96275,26.96275,37.236000000000004,24.93825,31.94925,94.1235,172,-0.365,224471,-0.814,1209,0.552,8658,-2987,-1332,AM,NA,12.321501801873968,NA,-0.013306841418267839,-0.005933951379020007,15.063412905349,14.131210937500002,18.281921875000005,Units,0.3,Europe,50260.299858895785,98.55769,99.03846,96.19048,98.55769,100,97.53695
Finland,2015Q4,2015,4,129.8295,61.97500000000001,1.10095,6.928,17.857,29.7795,29.7795,33.77725,30.61625,35.65675,100.0505,172,0.544,228041,0.167,-0.156,-0.249,9375,-2425,-0.937,AM,-0.6088060321261943,12.337280716331483,-1.7897614665653818,-0.010634052648427256,-4.108910239825295e-6,15.1765832783908,16.721011673151743,23.99266614785993,Units,NA,Europe,42784.69836164319,99.51923,96.15385,87.14286,98.07692,100,96.55173
Finland,2016Q4,2016,4,134.986,62.75,1.1047250000000002,5.3294999999999995,18.7665,37.85,37.85,33.1075,29.918,34.11075,97.136,172,2711,236647,2419,0.389,1100,8792,-1727,-2026,AM,7.905072849498666,12.37432485830496,7.791109510610028,-0.0072977895346232995,-0.008561274810160282,15.3456592606849,15.863488372093013,23.590334883720946,Units,NA,Europe,43784.283962209796,99.51923,96.15385,83.80952,96.63461,99.03846,97.04433
Finland,2017Q4,2017,4,137.51375000000002,61.75,1.14755,6.96025,17.141,45.05075,45.05075,27.37225,26.4435,38.64725,92.4635,172,3101,248580,2801,0.839,0.505,8575,-0.687,-0.759,AM,8.03947991910045,12.423520004299503,7.937731775260109,-2.7636978035240166e-6,-3.0533429881728215e-6,15.9581402514903,11.090891472868222,14.76677790697675,Units,NA,Europe,46316.74545883263,99.03846,98.07692,87.61905,96.63461,100,97.53695
Finland,2018Q4,2018,4,137.97275,59.775,1.175125,6.87275,17.694,49.17975,49.17975,22.85125,23.2135,42.72875,88.7935,172,1630,258786,1448,1169,1319,7417,-0.828,-1368,AM,7.396335293800808,12.463756744318758,7.277938572945661,-3.1995548445433677e-6,-0.0052862210475064335,15.9449564448933,16.569101562499988,16.331809375,Units,NA,Europe,50021.291056770155,100,99.03846,81.90476,97.11539,100,98.52217
Finland,2019Q4,2019,4,142.97525000000002,60.150000000000006,1.11845,7.1625,20.2515,53.15325,53.15325,18.991500000000002,20.19275,50.63825,89.822,172,0.98,265879,0.892,1137,1137,6717,-1360,-0.1,AM,-0.020202707317519466,12.490796597053214,-0.11428914640212766,-0.005115108752477631,-3.7611093768217874e-7,NA,15.383007812499997,15.049324218750007,Units,NA,Europe,48685.8539866945,NA,NA,NA,NA,NA,NA
France,2004Q4,2004,4,1103.257,65.75,1.260225,301.19875,303.498,631.808,631.808,242.433,76.41375,152.60250000000002,471.449,132,2830,1945.716,2144,2336,2243,8825,-3591,0.533,AM,7.948031990637284,7.573385311705071,7.670428522190693,-1.8455930875831827,2.7393514778107394e-4,24.2918668212688,15.456793893129769,18.886297709923657,Units,2,Europe,33741.26514691746,88.29269,92.61084,56.79612,85.71429,91.86603,91.82692
France,2005Q4,2005,4,1168.5117500000001,67.075,1.222375,286.10775,306.7755,621.81375,621.81375,282.0105,91.4065,173.281,546.698,132,1663,2039.688,0.9,1887,1727,8892,-3356,0.104,AM,7.416378479192928,7.620552133965097,-0.10536051565782628,-1.6453496809315933,5.098819035068108e-5,24.5603310448603,12.779846153846155,14.031134999999999,Units,2.25,Europe,34760.18776638657,89.7561,92.15686,57.76699,86.27451,90.43062,92.78846
France,2006Q4,2006,4,1199.231,66.075,1.266175,266.12699999999995,315.77475,611.81475,611.81475,312.959,94.9805,179.4765,587.41625,132,2449,2152.888,1721,1892,1675,8825,-2444,0.253,AM,7.803435056952168,7.674565475574653,7.450660796211539,-1.135219296126877,1.1751656379709488e-4,25.4343127764343,12.78038461538462,16.52674884615384,Units,3.5,Europe,36443.62344144114,91.70731,92.19512,64.25121,86.76471,90.43062,91.82692
France,2007Q4,2007,4,1252.9095,65.75,1.393075,262.43625,322.28325,615.659,615.659,363.473,93.15075,180.6265,637.2505,132,2425,2264.328,1769,1608,2787,7983,-2636,-0.102,AM,7.793586803371584,7.725033305154601,7.478169694159785,-1.1641422974056763,-4.504647736547002e-5,25.43519099845,17.45256704980844,19.614428735632167,Units,4,Europe,41508.43398504157,91.74757,89.32039,64.7343,86.8932,90.43062,91.34615
France,2008Q4,2008,4,1327.121,66.975,1.4949,292.2495,330.4235,655.9354999999999,655.9354999999999,373.1925,91.11475,206.87825,671.1855,132,0.255,2314.253,-0.293,3160,1164,7458,-3264,-0.696,AM,-1.3664917338237108,7.746842236262782,NA,-1.4103903073691597,-3.0074499201254137e-4,25.9223024611476,32.58267175572519,33.70876145038169,Units,2.5,Europe,45334.1144358246,91.26214,91.74757,64.90385,87.37864,90.86539,91.34615
